#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1548685937114344323,0.8068883706,0.3401860950,0.2478033506,13.0157464805,0.6456023690,1.9443619164
1548685937119323323,0.7980607633,0.3144018910,0.2640097537,13.1042497933,0.7130056890,1.9419659166
1548685937124302323,0.7875249899,0.2866068742,0.2775479792,13.2322207996,0.7395999835,1.9624883833
1548685937129281323,0.7767350831,0.2565204844,0.2881369983,13.4546750723,0.7218477204,1.9840788729
1548685937134260323,0.7669170013,0.2241348446,0.2981823354,13.5455703665,0.7387829749,1.9992477073
1548685937139239323,0.7592953817,0.1836893171,0.3076777617,13.6137418371,0.7532869515,2.0393452333
1548685937144218323,0.7499529221,0.1429714757,0.3128928965,13.6974611871,0.8002556596,2.1765234415
1548685937149197323,0.7422804596,0.1045891504,0.3140643789,13.7620446856,0.8880583535,2.2447863054
1548685937154176323,0.7418913083,0.0670928941,0.3170505189,13.8625079055,0.9122154971,2.3383669979
1548685937159155323,0.7434463267,0.0275869529,0.3200211603,13.9713430604,1.0229046363,2.4365005966
1548685937164134323,0.7462151833,-0.0182445617,0.3208383010,14.0514744382,1.1095247269,2.5174471293
1548685937169113323,0.7552718159,-0.0617308787,0.3194505513,14.1112739738,1.2057333815,2.6396988743
1548685937174091323,0.7674828981,-0.1054933460,0.3183037848,14.1232338810,1.3187069733,2.7098449233
1548685937179071323,0.7869571056,-0.1466239634,0.3160172401,14.1017060481,1.3955887383,2.8355548303
1548685937184050323,0.8078815501,-0.1819897179,0.3150558053,14.0957260946,1.3763543487,2.9575605262
1548685937189029323,0.8273470822,-0.2147685648,0.3143736288,14.1172539274,1.2718337016,3.0264595844
1548685937194008323,0.8446744504,-0.2493259100,0.3209604962,14.1495456767,1.1613178161,3.0987303528
1548685937198987323,0.8608063814,-0.2798771368,0.3321188141,14.1722695002,0.9690752290,3.1969430997
1548685937203966323,0.8716340528,-0.3142210386,0.3473538554,14.1926013423,0.8080736590,3.2834574419
1548685937208945323,0.8749838090,-0.3529508992,0.3680275632,14.2093452123,0.6530761368,3.2985088245
1548685937213924323,0.8742009082,-0.3867975557,0.3887337351,14.2153251659,0.5329144257,3.3770022346
1548685937218903323,0.8692910212,-0.4241098660,0.4073310743,14.2284810637,0.3755091177,3.4917486857
1548685937223882323,0.8612273849,-0.4643114280,0.4246160074,14.2284810637,0.2661552800,3.5199119201
1548685937228861323,0.8500117841,-0.5068285675,0.4411250204,14.2260890823,0.1495883626,3.5985185305
1548685937233840323,0.8353911244,-0.5487750275,0.4560526382,14.2117371938,0.0510321206,3.6714220537
1548685937238819323,0.8168769066,-0.5927388025,0.4677943284,14.1304098253,-0.0211691520,3.7499209969
1548685937243798323,0.7983481285,-0.6418671001,0.4749761083,14.0849621781,-0.0368469224,3.7997811517
1548685937248778323,0.7822252142,-0.6883771882,0.4797184075,14.0012428282,-0.0033023653,3.8513226916
1548685937253757323,0.7674844115,-0.7316456905,0.4726330553,13.9378553204,0.0266620804,3.8885203908
1548685937258735323,0.7512570328,-0.7812192326,0.4575114272,13.8577239426,-0.0130920797,3.9036904893
1548685937263714323,0.7374560314,-0.8307837699,0.4426369537,13.6938732149,-0.0421338028,3.9739248800
1548685937268693323,0.7279939483,-0.8702348384,0.4269109841,13.5216505522,-0.0916145426,3.9774575015
1548685937273673323,0.7182547331,-0.9067763474,0.4060841097,13.3362719917,-0.0617998585,3.9483247228
1548685937278651323,0.7103974924,-0.9357730794,0.3777174318,13.1700292825,-0.0067261813,3.9470598342
1548685937283630323,0.7100122139,-0.9526101254,0.3457853625,13.0085705362,0.0483533688,3.8800809041
1548685937288609323,0.7132438810,-0.9619314816,0.3130101817,12.8423278271,0.1178473323,3.8014404874
1548685937293588323,0.7181586937,-0.9666284512,0.2794111501,12.6354214337,0.1584508025,3.8054228131
1548685937298567323,0.7271540666,-0.9629238254,0.2414740446,12.4404749475,0.2375230521,3.7529618265
1548685937303546323,0.7387710419,-0.9467921424,0.2000139457,12.2036687862,0.3285608181,3.6858284744
1548685937308524323,0.7527834661,-0.9217027077,0.1566464261,12.0099182907,0.3691804392,3.7236281767
1548685937313504323,0.7692171165,-0.8856665953,0.1167392236,11.8077958602,0.4903030476,3.8084133909
1548685937318483323,0.7856632600,-0.8456147646,0.0805874237,11.7874640180,0.5731947335,3.7383312717
1548685937323462323,0.8055315531,-0.8049993732,0.0495061703,11.8388916187,0.6093085841,3.6543876503
1548685937328441323,0.8254793693,-0.7707905183,0.0302422171,11.8317156744,0.6080980841,3.6228336654
1548685937333421323,0.8396691276,-0.7381050370,0.0215006232,11.8640074237,0.5456498196,3.5661390616
1548685937338400323,0.8517481371,-0.7095262473,0.0240568089,11.8771633215,0.4988000399,3.4850829991
1548685937343378323,0.8575947206,-0.6853602265,0.0379472219,11.8711833680,0.4110692904,3.4875315969
1548685937348358323,0.8596220164,-0.6650097321,0.0612708596,11.8663994051,0.3065163417,3.5005189069
1548685937353336323,0.8561108225,-0.6530641968,0.0884084283,11.8472635537,0.3064928497,3.4820229540
1548685937358330323,0.8494517421,-0.6489045321,0.1134319600,11.8604194515,0.3798121225,3.4583788219
1548685937363294323,0.8410729852,-0.6533616698,0.1312285104,11.7934439716,0.4530330223,3.5389894640
1548685937368273323,0.8363259491,-0.6615378225,0.1465797942,11.7037446681,0.5730919559,3.6398269703
1548685937373252323,0.8344506845,-0.6722538269,0.1541220321,11.6224172996,0.6438918557,3.6878094556
1548685937378232323,0.8342454059,-0.6898407712,0.1541376630,11.5817536154,0.7135399856,3.7012412175
1548685937383210323,0.8330577747,-0.7143247266,0.1493347708,11.5578338011,0.7495613363,3.7296932601
1548685937388189323,0.8328453008,-0.7419742688,0.1442573248,11.4669385069,0.7085922713,3.7790071119
1548685937393169323,0.8333848918,-0.7684937141,0.1440049590,11.3066757513,0.6423025468,3.8738204489
1548685937398148323,0.8334470648,-0.7964610880,0.1445633547,11.2217604107,0.5833154652,3.9125066981
1548685937403127323,0.8340067512,-0.8218492057,0.1483370689,11.1404330422,0.5772071715,3.8596910489
1548685937408106323,0.8357698609,-0.8472233544,0.1504893422,11.0770455344,0.5062296132,3.8265765852
1548685937413084323,0.8314734154,-0.8703245907,0.1540354408,10.9299386766,0.4051070142,3.7535805435
1548685937418064323,0.8259687119,-0.8925720030,0.1586653877,10.8031636610,0.2955975417,3.6744479964
1548685937423043323,0.8190238810,-0.9076474846,0.1686718746,10.6524688312,0.2088908243,3.5909464653
1548685937428022323,0.8086789726,-0.9181292865,0.1795100471,10.5735334441,0.1042468440,3.4290995140
1548685937433001323,0.7968618679,-0.9239973885,0.1890151427,10.4431704564,0.0728428509,3.2034582990
1548685937437980323,0.7840665106,-0.9238198825,0.1993295077,10.2876916636,0.0366012625,3.0438095158
1548685937442958323,0.7724680136,-0.9155663867,0.2098954856,10.2386560444,0.0052971105,2.9073268051
1548685937447937323,0.7615776405,-0.9038385805,0.2183047001,10.1178609824,0.0496113665,2.8011104131
1548685937452917323,0.7554598886,-0.8853979346,0.2153907025,10.0604534281,0.1925420628,2.7010384906
1548685937457895323,0.7543638648,-0.8605375220,0.2022254407,10.0640414003,0.3499679263,2.5649623824
1548685937462875323,0.7617064549,-0.8332919124,0.1811983586,10.0401215860,0.4917380432,2.5453230059
1548685937467853323,0.7700227001,-0.8092104330,0.1596282583,10.0915491867,0.5194400600,2.4801383480
1548685937472833323,0.7807928732,-0.7917638050,0.1407265819,10.1537407038,0.4618352640,2.3327677881
1548685937477812323,0.7935376812,-0.7800965223,0.1258392493,10.2159322208,0.3117002975,2.1854209395
1548685937482791323,0.8038935240,-0.7733654476,0.1155408825,10.2063642951,0.1470569496,2.1093940225
1548685937487769323,0.8101566975,-0.7721472085,0.1085045192,10.1776605180,-0.0368369387,2.0535619960
1548685937492749323,0.8108582472,-0.7698173332,0.1047378549,10.1573286759,-0.2291323829,1.9261076707
1548685937497728323,0.8115691385,-0.7683596202,0.1023141763,10.0999211217,-0.3878260082,1.7499135089
1548685937502707323,0.8054581305,-0.7637352122,0.0953838364,10.0185937532,-0.4624306618,1.5916083675
1548685937507686323,0.7973598477,-0.7622379702,0.0788082620,9.9420503475,-0.5202057751,1.3488280654
1548685937512665323,0.7870460353,-0.7578409939,0.0574172949,9.8714868954,-0.6236377871,1.1997619875
1548685937517644323,0.7735630322,-0.7525781730,0.0333687230,9.7877675455,-0.7198758066,0.9875691731
1548685937522623323,0.7593384354,-0.7470170894,0.0069101434,9.6251128085,-0.7669414193,0.7670613562
1548685937527602323,0.7431690137,-0.7377194731,-0.0189973367,9.4349502851,-0.8476881365,0.6629948899
1548685937532581323,0.7235696142,-0.7189082559,-0.0475669301,9.2005361053,-0.9224807263,0.6075944316
1548685937537560323,0.7005585928,-0.6914643384,-0.0758448649,8.9601419719,-0.9828603712,0.5452379923
1548685937542539323,0.6775506777,-0.6576939861,-0.1011745607,8.7735674207,-0.9662657511,0.6005305401
1548685937547518323,0.6595952945,-0.6129304953,-0.1295105243,8.5212133802,-0.7923304262,0.7094329595
1548685937552497323,0.6403803474,-0.5600708915,-0.1632113167,8.4052022810,-0.5244958596,0.8047297623
1548685937557476323,0.6269074067,-0.5016445245,-0.2087798885,8.3764985039,-0.2998149696,0.9574625247
1548685937562455323,0.6181226632,-0.4467291658,-0.2412315398,8.3920463832,-0.1832319014,1.0498324491
1548685937567434323,0.6130658254,-0.4062710420,-0.2629655161,8.5176254081,-0.1794726634,1.0879778810
1548685937572413323,0.6080886915,-0.3779736719,-0.2750254808,8.6061287208,-0.2118096570,1.1664961746
1548685937577392323,0.6010107041,-0.3627113508,-0.2773915914,8.6970240150,-0.2393369519,1.2332576246
1548685937582371323,0.5898581209,-0.3544178965,-0.2738099485,8.7376876993,-0.2080430777,1.2502798086
1548685937587350323,0.5806728980,-0.3498828207,-0.2667524398,8.7783513835,-0.1443035593,1.2766720823
1548685937592329323,0.5710364522,-0.3485472799,-0.2548558765,8.8584827613,-0.0468682540,1.2509364982
1548685937597308323,0.5647859979,-0.3529425721,-0.2467432213,8.8907745106,0.0961725612,1.1789493301
1548685937602287323,0.5621895626,-0.3630924101,-0.2378527114,8.9972176841,0.1948418586,1.0696214271
1548685937607266323,0.5612955100,-0.3784183810,-0.2300469920,9.0737610897,0.2538186624,0.9513328681
1548685937612245323,0.5610911238,-0.3957184883,-0.2297631182,9.1096408111,0.2718880679,0.8863626185
1548685937617225323,0.5613523740,-0.4095453312,-0.2316338767,9.1419325604,0.2214567086,0.7722222108
1548685937622203323,0.5616248974,-0.4187798691,-0.2297496753,9.1239926997,0.1685603018,0.6517333606
1548685937627182323,0.5601870068,-0.4254198071,-0.2291948707,9.1383445882,0.1577627061,0.6210606778
1548685937632162323,0.5601730113,-0.4294340689,-0.2332187376,9.1084448204,0.2238189786,0.7234414704
1548685937637141323,0.5598546153,-0.4233197845,-0.2444967568,9.1371485975,0.3872841280,0.7441097169
1548685937642120323,0.5583216696,-0.4169209810,-0.2560328069,9.2053200682,0.5652180160,0.8568479939
1548685937647098323,0.5602067844,-0.4136947797,-0.2646431481,9.3619948516,0.7048064578,0.9601835670
1548685937652077323,0.5679794759,-0.4191403352,-0.2644386697,9.5820571428,0.7988084770,1.0521160549
1548685937657056323,0.5770171649,-0.4430445461,-0.2618145032,9.7985314619,0.8579570663,1.0866636591
1548685937662035323,0.5866074689,-0.4776572131,-0.2511324797,10.0138097903,0.8918686863,1.0731697130
1548685937667014323,0.5989530513,-0.5275918104,-0.2305289865,10.1513487223,0.8535834384,1.0748215730
1548685937671994323,0.6077412627,-0.5876891685,-0.1994156734,10.1680925923,0.7574687520,1.0886855660
1548685937676972323,0.6134143680,-0.6469731123,-0.1612952486,10.1549366945,0.7189985044,1.0853578564
1548685937681951323,0.6200696792,-0.7042508382,-0.1202317891,10.1059010752,0.6216013736,1.0016456048
1548685937686930323,0.6211749110,-0.7644559484,-0.0753586033,10.0449055489,0.5950893013,0.9931054510
1548685937691910323,0.6193631200,-0.8163232979,-0.0285870136,9.9253064775,0.5228410446,0.9302777441
1548685937696889323,0.6172801159,-0.8624098049,0.0152291731,9.7985314619,0.5106685047,0.8311911454
1548685937701867323,0.6163757972,-0.9052936385,0.0541999123,9.6717564463,0.5369500616,0.7531961015
1548685937706847323,0.6120298094,-0.9395156438,0.0880930230,9.5198656257,0.5619990946,0.6192733140
1548685937711826323,0.6115383186,-0.9716824677,0.1181919883,9.3081752695,0.6050000729,0.5412592028
1548685937716805323,0.6119911021,-0.9995046856,0.1453260023,9.0737610897,0.5950987714,0.4577069038
1548685937721783323,0.6160113551,-1.0134338051,0.1651688915,8.7783513835,0.6788544499,0.4675738003
1548685937726762323,0.6233629725,-1.0157786761,0.1779930218,8.6252645722,0.7736000651,0.5610757521
1548685937731741323,0.6335444985,-1.0079639246,0.1803137252,8.5558971109,0.7963470265,0.5749108063
1548685937736721323,0.6480601422,-0.9998129217,0.1772265629,8.5929728230,0.7903840897,0.4782782985
1548685937741699323,0.6621259187,-0.9997537033,0.1773714313,8.6575563215,0.7351856112,0.4527937676
1548685937746679323,0.6774299439,-1.0083453387,0.1788546060,8.6599483029,0.6198262573,0.3976925996
1548685937751657323,0.6905655661,-1.0221385833,0.1808978717,8.6121086744,0.5392542621,0.2987198269
1548685937756637323,0.7048782244,-1.0376184915,0.1759517372,8.4817456867,0.5030435069,0.2289958098
1548685937761616323,0.7169793970,-1.0450239480,0.1688708700,8.3262668939,0.4535833227,0.1818912617
1548685937766595323,0.7302813270,-1.0440694905,0.1628467875,8.2269996647,0.4246208852,0.1269814139
1548685937771573323,0.7450160305,-1.0361824324,0.1554622859,8.1648081477,0.3957039635,0.0012281297
1548685937776553323,0.7587928481,-1.0297497643,0.1496982009,8.1313204077,0.2815022527,-0.1284114749
1548685937781532323,0.7669918436,-1.0230528634,0.1439829067,8.0918527141,0.1781084153,-0.2603169347
1548685937786511323,0.7725198620,-1.0160762636,0.1377539031,8.0655409185,0.1107814444,-0.4510259954
1548685937791490323,0.7741950778,-1.0077040626,0.1369271753,7.9579017543,0.0397495608,-0.6031118825
1548685937796469323,0.7743767367,-0.9938343483,0.1312766702,7.8490665994,-0.0721412689,-0.7270357842
1548685937801448323,0.7677677633,-0.9774036537,0.1264892333,7.7270755466,-0.2357209419,-0.8437333036
1548685937806427323,0.7570687183,-0.9535417192,0.1303231279,7.5763807167,-0.3224276594,-0.9342686378
1548685937811406323,0.7434366894,-0.9201757427,0.1336383621,7.4352538126,-0.3850888204,-0.9639809324
1548685937816385323,0.7246519223,-0.8738264903,0.1310821720,7.3168507320,-0.3431750090,-0.9143133493
1548685937821364323,0.7055833134,-0.8213964507,0.1234226427,7.2618351592,-0.3047884518,-0.9194347476
1548685937826342323,0.6823704919,-0.7692506425,0.1117725959,7.2785790291,-0.2663137994,-0.9278789533
1548685937831322323,0.6591901575,-0.7182871360,0.1054927213,7.3323986112,-0.2049615114,-0.8993208007
1548685937836301323,0.6387110279,-0.6733866734,0.1029525545,7.5333250511,-0.0761339590,-0.8680960138
1548685937841280323,0.6213696190,-0.6414050357,0.0928776423,7.7557793237,0.0611318557,-0.9051602733
1548685937846259323,0.6079111390,-0.6229316918,0.0782151423,7.9196300514,0.1754936060,-0.9121123009
1548685937851238323,0.5939700224,-0.6119429612,0.0611464791,8.0679328999,0.2501804817,-0.9200145222
1548685937856217323,0.5882927173,-0.6107191822,0.0437444233,8.1612201755,0.3668589862,-0.9131099573
1548685937861196323,0.5857865686,-0.6155417911,0.0273931700,8.1672001291,0.4137322579,-0.8967912772
1548685937866175323,0.5839992411,-0.6226545012,0.0086211150,8.1337123891,0.4521452437,-0.8693817235
1548685937871154323,0.5880340079,-0.6294567240,-0.0096653757,8.0535810113,0.4508451803,-0.8729782871
1548685937876133323,0.5925437980,-0.6350963988,-0.0292993352,7.9638817078,0.4507350614,-0.8658940265
1548685937881112323,0.5975574384,-0.6390260670,-0.0449119194,7.9028861815,0.3773570586,-0.9166249886
1548685937886091323,0.6032901372,-0.6432321518,-0.0621414612,7.8048149430,0.2570676095,-0.9785615394
1548685937891070323,0.6077943018,-0.6419615231,-0.0801699461,7.6672760109,0.1451415417,-1.0376176312
1548685937896049323,0.6106057983,-0.6386889018,-0.0965742773,7.5680087817,-0.0124017819,-1.1382142487
1548685937901028323,0.6073233774,-0.6296576319,-0.1164197972,7.4256858869,-0.1219303415,-1.1702428312
1548685937906007323,0.6025548209,-0.6122590222,-0.1386751284,7.2331313820,-0.2146969005,-1.2262092908
1548685937910986323,0.5946205979,-0.5914086655,-0.1619792702,7.0704766450,-0.2906030857,-1.2673477411
1548685937915965323,0.5769424712,-0.5630768531,-0.1903047501,6.9090178988,-0.3352638491,-1.2639630824
1548685937920945323,0.5589933687,-0.5269505135,-0.2207817893,6.7080914589,-0.3030648712,-1.2987460347
1548685937925923323,0.5386035318,-0.4833390063,-0.2512432728,6.5155369541,-0.1783254452,-1.3231161180
1548685937930903323,0.5164442711,-0.4333355673,-0.2921648180,6.3170024957,-0.0427781457,-1.2254882039
1548685937935881323,0.4930621129,-0.3755592623,-0.3320078263,6.1782675730,0.0952459474,-1.2294939204
1548685937940860323,0.4738195698,-0.3146172482,-0.3675940658,6.0861762881,0.2141002539,-1.2142014356
1548685937945839323,0.4558449495,-0.2600532378,-0.3956690896,6.0467085945,0.2897583046,-1.1949260144
1548685937950818323,0.4374521131,-0.2072822488,-0.4124630209,6.0311607152,0.3798660067,-1.1677742537
1548685937955797323,0.4205476713,-0.1582775564,-0.4247029671,6.0861762881,0.5577837439,-1.1732589891
1548685937960777323,0.4068404907,-0.1141937496,-0.4307921735,6.1268399723,0.6852128601,-1.1421938343
1548685937965755323,0.3972986912,-0.0741617637,-0.4307398279,6.1519557773,0.8799175583,-1.1765828072
1548685937970734323,0.3965120152,-0.0447618868,-0.4302190799,6.1985994151,1.1347332113,-1.1878346292
1548685937975718323,0.4018157887,-0.0159386589,-0.4249188051,6.2380671086,1.4195823179,-1.1825841220
1548685937980692323,0.4165762917,0.0123502371,-0.4199696595,6.3002586257,1.6948457971,-1.1717794142
1548685937985671323,0.4425154263,0.0257032790,-0.4164493519,6.3660381149,1.9641052285,-1.2114309984
1548685937990651323,0.4740452491,0.0405058283,-0.4100260552,6.4330135949,2.1600630060,-1.1373669535
1548685937995630323,0.5102071173,0.0507009953,-0.4009550624,6.4389935485,2.2345751598,-1.1198830555
1548685938000608323,0.5524751026,0.0493716454,-0.3884384547,6.4031138271,2.2369344933,-1.1487020806
1548685938005588323,0.5925756225,0.0416889690,-0.3756293352,6.3708220778,2.2188694926,-1.0966760467
1548685938010567323,0.6317131054,0.0434895756,-0.3579866368,6.2906907000,2.1046105200,-1.0850037575
1548685938015546323,0.6698677723,0.0435722576,-0.3432871945,6.1639156844,2.0131264054,-1.0422216719
